detection_id,cluster,mosaic_file,mosaic_row,mosaic_col,mosaic_x,mosaic_y,thumb_size,frame,bbox_x,bbox_y,bbox_w,bbox_h,quality_score,solidity,eccentricity
5502,0,cluster_00_mosaic.png,7,9,810,670,90,RCNHSha_20250516_014000_IMG5,2959,2115,103,135,0.28874106129656535,0.44298753053091655,0.8186838743856312
216,0,cluster_00_mosaic.png,7,10,900,670,90,RCNHSha_20250510_020947_IMG4,1901,1784,133,104,0.2872175600852121,0.4275489703666499,0.7351176101759995
3186,0,cluster_00_mosaic.png,7,11,990,670,90,RCNHSha_20250515_003932_IMG3,2066,1766,89,104,0.28599382990574607,0.520964148268179,0.9057250284190208
373,0,cluster_00_mosaic.png,7,12,1080,670,90,RCNHSha_20250511_020946_IMG4,2885,1433,89,127,0.27505758840879646,0.45836688677725884,0.8315055941284657
7637,0,cluster_00_mosaic.png,7,13,1170,670,90,RCNHSha_20250922_005045_IMG5,2771,2378,93,64,0.2730171246205283,0.526541095890411,0.9204800883702543
6589,0,cluster_00_mosaic.png,7,14,1260,670,90,RCNHSha_20250921_222029_IMG4,1630,1243,111,98,0.27271544132513115,0.45970603142422706,0.3900849589541631
132,0,cluster_00_mosaic.png,8,0,0,760,90,RCNHSha_20250510_013946_IMG4,2040,2125,81,109,0.2685715268964908,0.4704918032786885,0.8475419061299433
4512,0,cluster_00_mosaic.png,8,1,90,760,90,RCNHSha_20250516_000901_IMG1,3188,1428,54,83,0.26617334255235275,0.6148208469055375,0.8907765553394285
1788,0,cluster_00_mosaic.png,8,2,180,760,90,RCNHSha_20250513_031016_IMG6,3022,1925,82,117,0.24696702680409355,0.439609072469113,0.7195530441389654
1886,2,cluster_02_page00.png,0,0,0,40,90,RCNHSha_20250513_034017_IMG6,2944,1352,140,63,0.4978810449539007,0.9529445727482679,0.9027157818563301
1717,2,cluster_02_page00.png,0,1,90,40,90,RCNHSha_20250513_030931_IMG3,1390,1990,137,88,0.4954977528029914,0.9522079691224884,0.7966767226254797
9055,2,cluster_02_page00.png,0,2,180,40,90,RCNHSha_20250922_072118_IMG7,1288,1232,138,82,0.49051078244337565,0.9097638800255264,0.9033899124285688
9231,2,cluster_02_page00.png,0,3,270,40,90,RCNHSha_20250922_075109_IMG6,1285,1228,147,84,0.4901877492234912,0.8986071765816809,0.9013241466490596
9143,2,cluster_02_page00.png,0,4,360,40,90,RCNHSha_20250922_072208_IMG12,1288,1234,139,79,0.484189910273267,0.8823390431187241,0.9002481329478703
1557,2,cluster_02_page00.png,0,5,450,40,90,RCNHSha_20250513_030916_IMG2,2202,1038,136,68,0.48206776319508526,0.8886130933912504,0.8813327048793259
1289,2,cluster_02_page00.png,0,6,540,40,90,RCNHSha_20250513_003931_IMG3,1412,858,121,78,0.48010923271955236,0.888869625520111,0.8828444702247785
7138,2,cluster_02_page00.png,0,7,630,40,90,RCNHSha_20250921_225141_IMG11,2114,1669,130,78,0.4669627315447835,0.8412564857663721,0.8507976292215366
341,2,cluster_02_page00.png,0,8,720,40,90,RCNHSha_20250511_020901_IMG1,2207,2710,148,53,0.466019956310343,0.8359245782335428,0.9472640238054916
6518,2,cluster_02_page00.png,0,9,810,40,90,RCNHSha_20250921_222019_IMG3,2116,1669,131,78,0.46331115074030244,0.8204347224145092,0.8524092799560036
7521,2,cluster_02_page00.png,0,10,900,40,90,RCNHSha_20250922_005035_IMG4,2120,1671,125,77,0.4599182210966663,0.8082191780821918,0.8523335727714281
2203,2,cluster_02_page00.png,0,11,990,40,90,RCNHSha_20250514_001002_IMG5,2871,1200,115,81,0.4547140927019471,0.7949926362297496,0.7695071586644073
5828,2,cluster_02_page00.png,0,12,1080,40,90,RCNHSha_20250516_041017_IMG6,1782,853,113,75,0.45428114935804353,0.7866564417177914,0.8511050691985018
1414,2,cluster_02_page00.png,0,13,1170,40,90,RCNHSha_20250513_014047_IMG8,1715,314,121,91,0.45381100435039484,0.8006079867348349,0.8660428323627151
445,2,cluster_02_page00.png,0,14,1260,40,90,RCNHSha_20250511_021031_IMG7,1129,1611,137,95,0.45245486788798733,0.80579849047562,0.7793343333354885
5242,2,cluster_02_page00.png,1,0,0,130,90,RCNHSha_20250516_010915_IMG2,2832,540,111,60,0.4513747954701448,0.8981012658227848,0.8553780038267109
5548,2,cluster_02_page00.png,1,1,90,130,90,RCNHSha_20250516_014100_IMG9,1326,2253,116,93,0.4473040597965352,0.79044057876768,0.9116379124812819
2276,2,cluster_02_page00.png,1,2,180,130,90,RCNHSha_20250514_021100_IMG9,2864,1177,126,86,0.44679389981241574,0.7738667359397324,0.7664361272861815
2430,2,cluster_02_page00.png,1,3,270,130,90,RCNHSha_20250514_030916_IMG2,1659,2296,117,74,0.4464830816031229,0.8515300340007556,0.8820018678187524
4910,2,cluster_02_page00.png,1,4,360,130,90,RCNHSha_20250516_001016_IMG6,1349,969,137,84,0.44600186755862964,0.7676921129256868,0.7317663359152221
5862,2,cluster_02_page00.png,1,5,450,130,90,RCNHSha_20250516_041017_IMG6,2118,2279,79,73,0.44508860011909135,0.9380660954712362,0.5169802823397591
7870,2,cluster_02_page00.png,1,6,540,130,90,RCNHSha_20250922_005155_IMG12,2120,1669,146,83,0.44413817249107124,0.7505119865076497,0.8630781855291823
6981,2,cluster_02_page00.png,1,7,630,130,90,RCNHSha_20250921_225101_IMG7,2113,1663,139,84,0.4437037442075045,0.7522019964768056,0.8873822322926481
3689,2,cluster_02_page00.png,1,8,720,130,90,RCNHSha_20250515_021001_IMG5,1877,752,130,126,0.4434858894591869,0.7595031427716252,0.9701090160983598
3910,2,cluster_02_page00.png,1,9,810,130,90,RCNHSha_20250515_031002_IMG5,1871,742,139,132,0.44131568890461187,0.7523528585475489,0.9733772439921281
3433,2,cluster_02_page00.png,1,10,900,130,90,RCNHSha_20250515_011017_IMG6,2834,1348,183,66,0.4406004034944502,0.7529126773560965,0.9613651406211046
6718,2,cluster_02_page00.png,1,11,990,130,90,RCNHSha_20250921_225031_IMG4,788,1084,125,83,0.4394862394739215,0.737688585254768,0.7562694218655607
1773,2,cluster_02_page00.png,1,12,1080,130,90,RCNHSha_20250513_031016_IMG6,3211,1437,121,70,0.43941659389365667,0.8618219037871033,0.9355995861162575
2931,2,cluster_02_page00.png,1,13,1170,130,90,RCNHSha_20250515_001032_IMG7,2426,1178,131,60,0.438406858385607,0.8723083548664944,0.9526546492567461
3020,2,cluster_02_page00.png,1,14,1260,130,90,RCNHSha_20250515_001047_IMG8,2756,560,119,92,0.4380064113675992,0.7532311391644124,0.8494204861944735
2270,2,cluster_02_page00.png,2,0,0,220,90,RCNHSha_20250514_021100_IMG9,1757,774,140,102,0.4378601039828027,0.7804059721523234,0.9696100800120075
4950,2,cluster_02_page00.png,2,1,90,220,90,RCNHSha_20250516_001016_IMG6,2865,1588,126,68,0.43702889771391806,0.7638955630305942,0.8790440690274413
2552,2,cluster_02_page00.png,2,2,180,220,90,RCNHSha_20250514_053917_IMG2,1874,810,158,73,0.4369910691460122,0.7756547521001482,0.9722504630584058
2414,2,cluster_02_page00.png,2,3,270,220,90,RCNHSha_20250514_030916_IMG2,1738,811,156,74,0.43665579157602186,0.7826449033977348,0.969134374963553
2579,2,cluster_02_page00.png,2,4,360,220,90,RCNHSha_20250514_053932_IMG3,1875,751,133,129,0.4354369155553334,0.7305204351661276,0.9740211303648518
4173,2,cluster_02_page00.png,2,5,450,220,90,RCNHSha_20250515_043917_IMG2,1878,790,159,85,0.4347276688338464,0.7372316802368616,0.9680737085027037
2610,2,cluster_02_page00.png,2,6,540,220,90,RCNHSha_20250514_054003_IMG5,1871,766,132,115,0.4342727297666863,0.7472813600857712,0.968859469058652
3442,2,cluster_02_page00.png,2,7,630,220,90,RCNHSha_20250515_011017_IMG6,3167,1680,101,63,0.4339714200319243,0.85034296404074,0.8275761338315867
2636,2,cluster_02_page00.png,2,8,720,220,90,RCNHSha_20250514_054033_IMG7,1874,777,125,103,0.433330181307897,0.772196261682243,0.9627120181118498
2923,2,cluster_02_page00.png,2,9,810,220,90,RCNHSha_20250515_001032_IMG7,942,1064,93,46,0.4330134887124154,0.9434285714285714,0.8691826825475385
3471,2,cluster_02_page00.png,2,10,900,220,90,RCNHSha_20250515_011032_IMG7,2112,278,169,72,0.4316506533001314,0.7306306306306306,0.9369905592500483
3445,2,cluster_02_page00.png,2,11,990,220,90,RCNHSha_20250515_011017_IMG6,941,1784,143,83,0.4309899466025143,0.7222445965901463,0.9186824096810482
1504,2,cluster_02_page00.png,2,12,1080,220,90,RCNHSha_20250513_024032_IMG7,2975,2292,148,80,0.4306748364328876,0.735313444605073,0.8855320344817957
5321,2,cluster_02_page00.png,2,13,1170,220,90,RCNHSha_20250516_011015_IMG6,1246,1013,106,103,0.42902335030568295,0.7319884726224783,0.917604671738349
